Kreis	Gemeinde	Typ	Hersteller	Nabenhöhe	Rotordurchmesser	Schallleistung	Leistung	Leistungsbezug	Ostwert	Nordwert	Genehmigt_am	Inbetriebnahme	Status	BST_Nr	ANL_Nr	Datendatum	Datenquelle	Status Art	Leistungseinheit	UTM Zone	Laengengrad_Dezimal	Breitengrad_Dezimal	Laengengrad	Breitenengrad
Dithmarschen	Wöhrden	WKA Enercon E-70 E4	Enercon	64	71	97,5	2300	kW Nennleist. Rotor.	497754	6001388	29042011	9092012	in Betrieb	51113512589	0003	3012023	LLUR SH, Abtl. 7	aktiv		32	54.16057409780864	8.965603331042814	54:9:38.1	8:57:56.2
Dithmarschen	Wöhrden	Jacobs 41/500	Jacobs	50	41	102 dB(A)	500	kW Nennleist. Rotor.	502631	6002364	31121899	31121899	in Betrieb	51113512591	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.16934423254822	9.040301325194097	54:10:9.6	9:2:25.1
Dithmarschen	Lehe	WKA AN BONUS	AN BONUS			105,5 dB(A)	300	kW Nennleist. Rotor.	500405	6022265	31121899	31121899	in Betrieb	51113512591	0008	3012023	LLUR SH, Abtl. 7	aktiv		32	54.3482116187991	9.006230646255098	54:20:53.6	9:0:22.4
Dithmarschen	Lehe	WKA AN BONUS	AN BONUS			105,5 dB(A)	300	kW Nennleist. Rotor.	500574	6022174	31121899	31121899	in Betrieb	51113512591	0009	3012023	LLUR SH, Abtl. 7	aktiv		32	54.34739360364937	9.00883041958713	54:20:50.6	9:0:31.8
Dithmarschen	Oesterdeichstrich	WKA Vestas V27	Vestas	31,5	27	100 dB(A)/100 dB(A)	225	kW Nennleist. Rotor.	492339	6002427	31121899	31121899	in Betrieb	51113512591	0010	3012023	LLUR SH, Abtl. 7	aktiv		32	54.169860028938736	8.882648288539732	54:10:11.5	8:52:57.5
Dithmarschen	Oesterdeichstrich	WKA Vestas V27	Vestas	31,5	27	100 dB(A)/100 dB(A)	225	kW Nennleist. Rotor.	492337	6002282	31121899	31121899	in Betrieb	51113512591	0013	3012023	LLUR SH, Abtl. 7	aktiv		32	54.16855679069927	8.88262134161284	54:10:6.8	8:52:57.4
Dithmarschen	Oesterdeichstrich	WKA Vestas V27	Vestas	31,5	27	100 dB(A)/100 dB(A)	225	kW Nennleist. Rotor.	492673	6002436	31121899	31121899	in Betrieb	51113512591	0014	3012023	LLUR SH, Abtl. 7	aktiv		32	54.169945793902336	8.887764292881194	54:10:11.8	8:53:16.0
Dithmarschen	Wöhrden	WKA Enercon E40	Enercon	42	40	103 dB(A)	600	kW Nennleist. Rotor.	497472	6001664	31121899	31121899	in Betrieb	51113512591	0015	3012023	LLUR SH, Abtl. 7	aktiv		32	54.163053384364986	8.961282289637222	54:9:47.0	8:57:40.6
Dithmarschen	Wöhrden	WKA Vestas V47	Vestas	60	47	100,7	660	kW Nennleist. Rotor.	501625	6002555	31121899	18011999	in Betrieb	51113512591	0037	3012023	LLUR SH, Abtl. 7	aktiv		32	54.17106504613516	9.024892577106405	54:10:15.8	9:1:29.6
Dithmarschen	Nordermeldorf	WKA Typ nicht bekannt	Hersteller nicht bekannt			102 dB(A)	1	kW Nennleist. Rotor.	499190	5996137	31121899	31121899	in Betrieb	51113512591	0042	3012023	LLUR SH, Abtl. 7	aktiv		32	54.113383899883914	8.987609239023358	54:6:48.2	8:59:15.4
Dithmarschen	Nordermeldorf	WKA Typ nicht bekannt	Hersteller nicht bekannt			102 dB(A)	1	kW Nennleist. Rotor.	499826	5997609	31121899	31121899	in Betrieb	51113512591	0043	3012023	LLUR SH, Abtl. 7	aktiv		32	54.12661445683717	8.997337433099075	54:7:35.8	8:59:50.4
Dithmarschen	Wöhrden	WKA Vestas V112	Vestas	94	112	106,5 dB(A) / 102,5 dB(A)	3300	kW Nennleist. Rotor.	502579	5999902	13022015	27112015	in Betrieb	51113512593	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.14721683518308	9.03948372868739	54:8:50.0	9:2:22.1
Dithmarschen	Tellingstedt	Nordex N149	Nordex	105	149	HZ /dB(A) | 63/82 | 125/88,2 | 250/91,9 | 500/94,5 | 1000/95,2 | 2000/92,7 | 4000/85,1 | 8000/77,1 | SLP=100,3 dB(A); TAG=106,1 dB(A)	4500	kW Nennleist. Rotor.	518915	6006458	6022020	11022022	in Betrieb	51114000007	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.205797394746995	9.289992960282357	54:12:20.9	9:17:24.0
Dithmarschen	Tellingstedt	Vestas V112-3.3	Vestas	94	112	106,5 dB(A) tags , 103,1 dB(A) nachts	3300	kW Nennleist. Rotor.	519280	6006655	28042014	4112014	in Betrieb	51114900005	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.2075543322536	9.295601469875233	54:12:27.2	9:17:44.2
Dithmarschen	Tellingstedt	Vestas V112-3.3	Vestas	94	112	106,5 dB(A) tags , 102,5 dB(A) nachts	3300	kW Nennleist. Rotor.	519524	6006444	28042014	4112014	in Betrieb	51114900005	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.20564873781121	9.299328719544347	54:12:20.3	9:17:57.6
Dithmarschen	Tellingstedt	Vestas V112-3.3	Vestas	94	112	106,5 dB(A) tags , 102,2 dB(A) nachts	3300	kW Nennleist. Rotor.	519809	6006138	28042014	4112014	in Betrieb	51114900005	0003	3012023	LLUR SH, Abtl. 7	aktiv		32	54.20288763428485	9.303677910587977	54:12:10.4	9:18:13.2
Dithmarschen	Trennewurth	Enercon E126 EP3 SRT 	Enercon	85,94	127	"HZ /dB(A) | 63/81,2 | 125/86,6 | 250/89,3 | 500/90,9 | 1000/90,4 | 2000/87,8 | 4000/79 | 8000/0 | SLP=96,5 dBA								
"	4000	kW Nennleist. Rotor.	500553	5984766	16122020	28042022	in Betrieb	51118071774	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.01118369931118	9.008438628942075	54:0:40.3	9:0:30.4
Dithmarschen	Trennewurth	WKA Nordex N-133 / 4,8 MW	Nordex	82,9	133,2		4800	kW Nennleist. Rotor.	500241	5983542	29032021		vor Inbetriebnahme	51118071775	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.00018273895764	9.003676624471861	54:0:0.7	9:0:13.2
Dithmarschen	Trennewurth	WKA Nordex N-149 / 5,7 MW	Nordex	125,4	149,1	"HZ /dB(A) | 63/79,4 | 125/85,6 | 250/89,3 | 500/91,9 | 1000/92,6 | 2000/90,1 | 4000/82,5 | 8000/74,5 | SLP=97,7 dB(A)									"	5700	kW Nennleist. Rotor.	500398	5983154	29032021		vor Inbetriebnahme	51118071776	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	53.996695329043185	9.006071262440685	53:59:48.1	9:0:21.9
Dithmarschen	Trennewurth		Nordex	82,9	133,2		4800	kW Nennleist. Rotor.	500204	5982386	29032021		vor Inbetriebnahme	51118071777	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	53.989792713815945	9.003111388721916	53:59:23.3	9:0:11.2
Dithmarschen	Trennewurth	WKA Enercon E115 EP3 Screening	Enercon	92	115,71	HZ /dB(A) | 63/82,9 | 125/88,3 | 250/91,3 | 500/93,3 | 1000/94,3 | 2000/94,6 | 4000/89,7 | 8000/0 | SLP=100,4 dB(A)	4200	kW Nennleist. Rotor.	500613	5982494	27102021		vor Inbetriebnahme	51118071778	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	53.99076308709555	9.00934963544247	53:59:26.7	9:0:33.7
Dithmarschen	Helse	WKA Enercon E115 EP3 Screening	Enercon	92	115,71	"HZ /dB(A) | 63/81,5 | 125/86,8 | 250/89,6 | 500/91,5 | 1000/92,6 | 2000/93 | 4000/88,1 | 8000/0 | SLP=98,7 dB(A)	"	4200	kW Nennleist. Rotor.	500102	5982091	27102021		vor Inbetriebnahme	51118071778	0002	3012023	LLUR SH, Abtl. 7	inaktiv		32	53.98714130330258	9.001555595548858	53:59:13.7	9:0:5.6
Dithmarschen	Trennewurth	WKA Enercon E115 EP3 Screening	Enercon	92	115,71	HZ /dB(A) | 63/83,1 | 125/88,5 | 250/91,5 | 500/93,5 | 1000/94,5 | 2000/94,8 | 4000/89,9 | 8000/0 | SLP=100,6 dB(A)	4200	kW Nennleist. Rotor.	500483	5982227	27102021		vor Inbetriebnahme	51118071778	0003	3012023	LLUR SH, Abtl. 7	inaktiv		32	53.988363446888286	9.007366418124436	53:59:18.1	9:0:26.5
Dithmarschen	Trennewurth	WKA Enercon E115 EP3 Screening	Enercon	92	115,71	HZ /dB(A) | 63/82,8 | 125/88,2 | 250/91,2 | 500/93,2 | 1000/94,2 | 2000/94,5 | 4000/89,6 | 8000/0 | SLP=100,3 dB(A)	4200	kW Nennleist. Rotor.	500813	5982268	27102021		vor Inbetriebnahme	51118071778	0004	3012023	LLUR SH, Abtl. 7	inaktiv		32	53.98873153835808	9.01239948396668	53:59:19.4	9:0:44.6
Dithmarschen	Trennewurth	WKA Enercon E115 EP3	Enercon	122	115,7	HZ /dB(A) | 63/80 | 125/85,2 | 250/87,9 | 500/89,8 | 1000/90,9 | 2000/91,5 | 4000/86,7 | 8000/ | SLP=97,1 dB(A)	4200	kW Nennleist. Rotor.	500800	5984558	28032022		vor Inbetriebnahme	51118071779	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.00931389212347	9.012207234225913	54:0:33.5	9:0:43.9
Dithmarschen	Trennewurth	Vestas V-66	Vestas	67	66	102,8	1650	kW Nennleist. Rotor.	500829	5982926	28082001	23012002	in Betrieb	51118501204	0003	3012023	LLUR SH, Abtl. 7	aktiv		32	53.99464557059258	9.012645299912007	53:59:40.7	9:0:45.5
Dithmarschen	Trennewurth	Enercon E-70 E4	Enercon	64	71	104,5	2300	kW Nennleist. Rotor.	500442	5982801	1062010	30062014	in Betrieb	51118501207	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	53.99352255589233	9.006741944695856	53:59:36.7	9:0:24.3
Dithmarschen	Trennewurth	Vestas V-66	Vestas	67	66	102,8	1650	kW Nennleist. Rotor.	500956	5983246	28082001	23012002	in Betrieb	51118501209	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	53.99752148650771	9.014583522163173	53:59:51.1	9:0:52.5
Dithmarschen	Trennewurth	Vestas V-47	Vestas	65	47	101	660	kW Nennleist. Rotor.	500696	5982751	28082001	28082001	in Betrieb	51118501210	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	53.99307287978321	9.010616160531963	53:59:35.1	9:0:38.2
Dithmarschen	Trennewurth	Vestas V80- 2MW	Vestas	60	80	102,8	2000	kW Nennleist. Rotor.	500525	5982292	30032005	30092008	in Betrieb	51118501213	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	53.988947621649835	9.008007088280522	53:59:20.2	9:0:28.8
Dithmarschen	Trennewurth	Vestas V 80/ 2,0 MW	Vestas	60	80	102,8	2000	kW Nennleist. Rotor.	500625	5982517	21062005	29092008	in Betrieb	51118501214	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	53.99096979512988	9.00953270977409	53:59:27.5	9:0:34.3
Dithmarschen	Trennewurth	Enercon E70	Enercon	64	71	105,0 dB(A) Nachts aus	2300	kW Nennleist. Rotor.	500981	5982507	11072018	3022020	in Betrieb	51118501215	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	53.99087936254112	9.014962508874223	53:59:27.2	9:0:53.9
Dithmarschen	Trennewurth	Enercon E-70 E 4	Enercon	64	71	100	2300	kW Nennleist. Rotor.	500835	5982322	15112005	3112008	in Betrieb	51118501216	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	53.9892168516923	9.012735165425477	53:59:21.2	9:0:45.8
Dithmarschen	Trennewurth	Enercon E-70 E4	Enercon	64	71	104,5 dB(A)/100,9 dB(A)	2300	kW Nennleist. Rotor.	500743	5983141	8092010	23112012	in Betrieb	51118501219	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	53.99657810503588	9.01133400836222	53:59:47.7	9:0:40.8
Dithmarschen	Trennewurth	Vensys 70   	Vensys	65	70	104,0 dB(A)/97,3 dB(A)	1500	kW Nennleist. Rotor.	501026	5982866	4112013	27062014	in Betrieb	51118501220	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	53.99410594138053	9.015650072337914	53:59:38.8	9:0:56.3
Dithmarschen	Volsemenhusen	Enercon E-115 EP3 E3	Enercon	92	115,7	"HZ /dB(A) | 63/85,2 | 125/90,9 | 250/94,2 | 500/96,6 | 1000/97,5 | 2000/97,3 | 4000/91,8 | 8000/ | SLP=103,3 dB(A)	104,8 dB(A)
"	4200	kW Nennleist. Rotor.	504021	5982371	9112020		vor Inbetriebnahme	51119071795	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	53.98964228926731	9.061327694603817	53:59:22.7	9:3:40.8
Dithmarschen	Volsemenhusen	Enercon E-115 EP3 E3	Enercon	92	115,7	"HZ /dB(A) | 63/83,4 | 125/88,9 | 250/92 | 500/94,2 | 1000/95,1 | 2000/95,2 | 4000/90,1 | 8000/ | SLP=101,1 dB(A) 	104,8 dB(A)
"	4200	kW Nennleist. Rotor.	504282	5982394	9112020		vor Inbetriebnahme	51119071795	0002	3012023	LLUR SH, Abtl. 7	inaktiv		32	53.98984691454981	9.065308748506594	53:59:23.4	9:3:55.1
Dithmarschen	Volsemenhusen	Nordex N149/4.5	Nordex	125	149	"Oktave  31,5   |     63     |    125    |    250    |    500    |    1000   |    2000   |    4000   |    8000	
Pegel         0    |    82,6   |    88,7   |    92,5   |    95,1   |     95,8   |    93,3    |    85,8    |    0
"	4500	kW Nennleist. Rotor.	505096	5981493	9112020		vor Inbetriebnahme	51119071796	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	53.98174140226962	9.077708729296962	53:58:54.3	9:4:39.8
Dithmarschen	Volsemenhusen	Nordex N149/4.5	Nordex	105	149	"Oktave	31,5   |    63      |    125   |    250   |    500   |    1000   |    2000   |    4000   |    8000
Pegel	  0      |    79,1   |    85,2  |      89   |    91,6  |     92,3   |     89,8   |    82,3    |    0
"	4500	kW Nennleist. Rotor.	505119	5981142	9112020		vor Inbetriebnahme	51119071796	0002	3012023	LLUR SH, Abtl. 7	inaktiv		32	53.97858640847088	9.078053557679974	53:58:42.9	9:4:41.0
Dithmarschen	Volsemenhusen	nicht näher spezifiziert da Voranfrage 	Hersteller nicht bekannt				0	kW Nennleist. Rotor.	504771	5983053			im Gen.Verf.	51119071798	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	53.99576567053675	9.072777261821155	53:59:44.8	9:4:22.0
Dithmarschen	Volsemenhusen	Enercon E-115 EP3 E3	Enercon	121,87	115,71	HZ /dB(A) | 63/82,4 | 125/87,3 | 250/89,3 | 500/91,9 | 1000/96,1 | 2000/92,9 | 4000/87,7 | 8000/ | SLP=99,9 dB(A)	4200	kW Nennleist. Rotor.	502823	5981974	19122022		vor Inbetriebnahme	51119071799	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	53.986082013956754	9.043052303234765	53:59:9.9	9:2:35.0
Dithmarschen	Volsemenhusen	Vestas V112 3.0 MW	Vestas	84	112	106,5	3000	kW Nennleist. Rotor.	505042	5982442	15032011	15112011	in Betrieb	51119381750	0003	3012023	LLUR SH, Abtl. 7	aktiv		32	53.990271477669594	9.076900996699132	53:59:25.0	9:4:36.8
Dithmarschen	Volsemenhusen	WKA 1 Enercon E115	Enercon	92	115	104,8 dB(A) 104,8dB(A)	3000	kW Nennleist. Rotor.	502863	5981707	7022019	30072020	in Betrieb	51119381751	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	53.983682014605876	9.043659815299739	53:59:1.3	9:2:37.2
Dithmarschen	Volsemenhusen	WKA Vestas V39	Vestas	53	39	103	500	kW Nennleist. Rotor.	505569	5981207	5012010	13072011	in Betrieb	51119381752	0003	3012023	LLUR SH, Abtl. 7	aktiv		32	53.97916597225807	9.084916253850075	53:58:45.0	9:5:5.7
Dithmarschen	Volsemenhusen	WKA Vestas V112 3MW	Vestas	94	112	106,5 dB(A)/106,5 dB(A)	3000	kW Nennleist. Rotor.	505085	5982077	21062013	29112013	in Betrieb	51119381755	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	53.98699046322995	9.077550740468432	53:59:13.2	9:4:39.2
Dithmarschen	Volsemenhusen	WKA Vestas V112 3MW	Vestas	94	112	106,5 dB(A)/102,5 dB(A)	3000	kW Nennleist. Rotor.	505522	5982147	21062013	28112013	in Betrieb	51119381755	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	53.98761513309985	9.08421663802355	53:59:15.4	9:5:3.2
Dithmarschen	Volsemenhusen	WKA Vestas V112 3MW	Vestas	94	112	106,5 dB(A)/106,5 dB(A)	3000	kW Nennleist. Rotor.	505934	5979251	21062013	16122013	in Betrieb	51119381756	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	53.96158147943966	9.090443701398321	53:57:41.7	9:5:25.6
Dithmarschen	Volsemenhusen	WKA Vestas V112 3MW	Vestas	94	112	 106,5 dB(A)/105,5 dB(A)	3000	kW Nennleist. Rotor.	506331	5978960	21062013	4122013	in Betrieb	51119381756	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	53.95896127482653	9.096488570876312	53:57:32.3	9:5:47.4
Dithmarschen	Volsemenhusen	WKA Vestas V112 3MW	Vestas	94	112	106,5 dB(A)/102,5 dB(A)	3000	kW Nennleist. Rotor.	505832	5978736	21062013	20122013	in Betrieb	51119381756	0003	3012023	LLUR SH, Abtl. 7	aktiv		32	53.95695383619458	9.088879213727758	53:57:25.0	9:5:20.0
Dithmarschen	Wesselburener Deichhausen	Enercon E-70 E-4	Enercon	64	71	101,8	2000	kW Nennleist. Rotor.	495732	6004441	3042007	10022010	in Betrieb	51127514764	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.18800056620774	8.934593881570281	54:11:16.8	8:56:4.5
Dithmarschen	Wesselburener Deichhausen	Enercon E-70 E-4	Enercon	64	71	101,8	2000	kW Nennleist. Rotor.	495913	6004291	3042007	27022009	in Betrieb	51127514764	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.186653895669544	8.937369700735704	54:11:12.0	8:56:14.5
Dithmarschen	Wesselburener Deichhausen	Enercon E-70 E-4 mit 2,0 MW	Enercon	64	70	101,8	2000	kW Nennleist. Rotor.	497398	6004648	10042007	14102009	in Betrieb	51127514765	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.18987216183214	8.960123148967137	54:11:23.5	8:57:36.4
Dithmarschen	Wesselburener Deichhausen	WKA Enercon E-115	Enercon	149	116	105,0 dB(A)/102,5 dB(A)	3000	kW Nennleist. Rotor.	496971	6002332	11052016	23122016	in Betrieb	51128075124	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.16905443321252	8.95360248502982	54:10:8.6	8:57:13.0
Dithmarschen	Wesselburener Deichhausen	WKA Enercon E-115	Enercon	149	116	105,0 dB(A)/102,5 dB(A)	3000	kW Nennleist. Rotor.	496651	6002132	11052016	9122016	in Betrieb	51128075124	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.16725491306302	8.94870302548695	54:10:2.1	8:56:55.3
Dithmarschen	Wesselburener Deichhausen	WKA 1 Enercon E-70 E4 	Enercon	64	71	96,5	2300	kW Nennleist. Rotor.	495596	6004204	28062010	4122012	in Betrieb	51128491931	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.1858693483162	8.932513183563312	54:11:9.1	8:55:57.0
Dithmarschen	Wesselburener Deichhausen	Enercon E-70 E4	Enercon	64	71	104,5	2300	kW Nennleist. Rotor.	495923	6004592	24052013	30102014	in Betrieb	51128491933	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.18935925167359	8.937518864276347	54:11:21.7	8:56:15.1
Dithmarschen	Wesselburener Deichhausen	Enercon E 82 E2 2,3 MW	Enercon	84,5	82	104,5 dB(A)/99,5 dB(A) 	2300	kW Nennleist. Rotor.	496972	6005047	2012014	11122014	in Betrieb	51128491934	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.19345588681807	8.953590487734138	54:11:36.4	8:57:12.9
Dithmarschen	Wesselburener Deichhausen	Enercon E 82 E2 2,3 MW	Enercon	84,5	82	104,5 dB(A)/99,5 dB(A) 	2300	kW Nennleist. Rotor.	497031	6004777	2012014	31102014	in Betrieb	51128491934	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.19102957287866	8.954497433139734	54:11:27.7	8:57:16.2
Dithmarschen	Wesselburener Deichhausen	Enercon E 82 E2 2,3 MW	Enercon	84,5	82	104,5 dB(A)/99,5 dB(A) 	2300	kW Nennleist. Rotor.	496963	6004522	2012014	15122014	in Betrieb	51128491934	0003	3012023	LLUR SH, Abtl. 7	aktiv		32	54.18873732938345	8.95345784748716	54:11:19.5	8:57:12.4
Dithmarschen	Wesselburener Deichhausen	Enercon E 82 E2 2,3 MW	Enercon	84,5	82	104,5 dB(A)/99,5 dB(A) 	2300	kW Nennleist. Rotor.	497203	6004447	2012014	22122014	in Betrieb	51128491934	0004	3012023	LLUR SH, Abtl. 7	aktiv		32	54.18806462180374	8.957136553676403	54:11:17.0	8:57:25.7
Dithmarschen	Wesselburener Deichhausen	Enercon E 82 E2 2,3 MW	Enercon	84,5	82	104,5 dB(A)/99,5dB(A)	2300	kW Nennleist. Rotor.	497335	6004233	2012014	20122014	in Betrieb	51128491934	0005	3012023	LLUR SH, Abtl. 7	aktiv		32	54.18614197093163	8.959161321363746	54:11:10.1	8:57:33.0
Dithmarschen	Wesselburenerkoog	Enercon E-70 E4	Enercon	64	71	104,5 dB(A)/102,4 dB(A)	2300	kW Nennleist. Rotor.	494139	6011489	9102009	1032011	in Betrieb	51129075172	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.25132927520378	8.910043979750084	54:15:4.8	8:54:36.2
Dithmarschen	Wesselburenerkoog	WKA Jacobs JE 41/500	Jacobs	50	41	102	500	kW Nennleist. Rotor.	491207	6009915	4011996	25062000	in Betrieb	51129075175	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.23714093419256	8.86508922412484	54:14:13.7	8:51:54.3
Dithmarschen	Wesselburenerkoog	WKA Jacobs JE 41/500	Jacobs	50	41	102	500	kW Nennleist. Rotor.	491169	6010164	4011996	25062001	in Betrieb	51129075175	0003	3012023	LLUR SH, Abtl. 7	aktiv		32	54.239378176236265	8.864498861389842	54:14:21.8	8:51:52.2
Dithmarschen	Wesselburenerkoog	Enercon E-70	Enercon	64	71	104,5 dB(A)/104,5 dB(A)	2300	kW Nennleist. Rotor.	493076	6010234	27062007	16112010	in Betrieb	51129510816	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.24003664422535	8.893757817385017	54:14:24.1	8:53:37.5
Dithmarschen	Wesselburenerkoog	WKA Enercon E-70 E4	Enercon	64	71	104,5 dB(A)/102,4 dB(A)	2300	kW Nennleist. Rotor.	494016	6011319	9102009	1032012	in Betrieb	51129510817	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.24979997184837	8.908159543483276	54:14:59.3	8:54:29.4
Dithmarschen	Wesselburenerkoog	Enercon E-70 E4	Enercon	64	71	104,5 dB(A)/100,9 dB(A)	2300	kW Nennleist. Rotor.	493899	6011144	9102009	1032012	in Betrieb	51129510817	0003	3012023	LLUR SH, Abtl. 7	aktiv		32	54.24822577259632	8.906367430844142	54:14:53.6	8:54:22.9
Dithmarschen	Wesselburenerkoog	WKA Enercon E-70 E4	Enercon	64	71	104,5 dB(A)/100,9 dB(A)	2300	kW Nennleist. Rotor.	493805	6010957	9102009	1032012	in Betrieb	51129510817	0004	3012023	LLUR SH, Abtl. 7	aktiv		32	54.24654397481146	8.904928671609797	54:14:47.6	8:54:17.7
Dithmarschen	Wesselburenerkoog	WKA Enercon E-70 E4	Enercon	64	71	104,5 dB(A)/102,4 dB(A)	2300	kW Nennleist. Rotor.	493703	6010774	9102009	1032012	in Betrieb	51129510817	0005	3012023	LLUR SH, Abtl. 7	aktiv		32	54.244898011232905	8.903367178833761	54:14:41.6	8:54:12.1
Dithmarschen	Wesselburenerkoog	WKA Enercon E-70 E4	Enercon	64	71	104,5 dB(A)/104,5 dB(A)	2300	kW Nennleist. Rotor.	493559	6010620	9102009	1032011	in Betrieb	51129510817	0006	3012023	LLUR SH, Abtl. 7	aktiv		32	54.24351213893167	8.901160688321127	54:14:36.6	8:54:4.2
Dithmarschen	Wesselburenerkoog	WKA Enercon E-70 E4	Enercon	64	71	104,5 dB(A)/ 104,5 dB(A)	2300	kW Nennleist. Rotor.	493410	6010473	9102009	22032011	in Betrieb	51129510817	0007	3012023	LLUR SH, Abtl. 7	aktiv		32	54.24218907442822	8.898877467876224	54:14:31.9	8:53:56.0
Dithmarschen	Wesselburenerkoog	WKA Enercon E-70 E4	Enercon	64	71	104,5 dB(A)/103,5 dB(A)	2300	kW Nennleist. Rotor.	493244	6010332	16072012	6062013	in Betrieb	51129510818	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.24091966765122	8.896333404794689	54:14:27.3	8:53:46.8
Dithmarschen	Wesselburenerkoog	Enercon E92	Enercon	104	92	105,0 dB(A)/102,5 dB(A)	2350	kW Nennleist. Rotor.	492770	6010298	1062015	22122015	in Betrieb	51129510822	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.24060761710507	8.889061005510792	54:14:26.2	8:53:20.6
Dithmarschen	Wesselburenerkoog	Enercon E92	Enercon	104	92	105,0 dB(A)/102,5 dB(A)	2350	kW Nennleist. Rotor.	493048	6010533	1062015	19022016	in Betrieb	51129510822	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.242723538959375	8.893321253068368	54:14:33.8	8:53:36.0
Dithmarschen	Wiemerstedt	Nordex N149/5.7	Nordex	104,7	149,1	"HZ /dB(A) | 63/80,4 | 125/86,6 | 250/90,3 | 500/92,9 | 1000/93,6 | 2000/91,1 | 4000/83,5 | 8000/75,5 | SLP=98,7 dB(A)	 105,6 dB(A)								
"	5700	kW Nennleist. Rotor.	508168	6012447	21122021		vor Inbetriebnahme	51133514867	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.25990769185166	9.125390440797261	54:15:35.7	9:7:31.4
Dithmarschen	Wiemerstedt	WKA Nordex N149/5.7	Nordex	125,4	149,1	"HZ /dB(A) | 63/85,7 | 125/91,9 | 250/95,6 | 500/98,2 | 1000/98,9 | 2000/96,4 | 4000/88,8 | 8000/80,8 | SLP=104 dB(A) 105,6 dB(A)								
"	5700	kW Nennleist. Rotor.	509001	6012568	22122021		vor Inbetriebnahme	51133514868	0002	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.26098120252423	9.138181774928423	54:15:39.5	9:8:17.5
Dithmarschen	Wiemerstedt	WKA Nordex N149/5.7	Nordex	125,4	149,1	"HZ /dB(A) | 63/80,9 | 125/87,1 | 250/90,8 | 500/93,4 | 1000/94,1 | 2000/91,6 | 4000/84 | 8000/76 | SLP=99,2 dB(A) 105,6 dB(A)								
"	5700	kW Nennleist. Rotor.	508471	6012683	22122021		vor Inbetriebnahme	51133514869	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.26202381527009	9.130048584300198	54:15:43.3	9:7:48.2
Dithmarschen	Nordermeldorf	WKA Nordex N149/5.X	Nordex	104,7	149,1	"							
HZ /dB(A) | 63/85,9 | 125/92,1 | 250/95,8 | 500/98,4 | 1000/99,1 | 2000/96,6 | 4000/89 | 8000/0 | SLP=104,2 dB(A)									
"	5700	kW Nennleist. Rotor.	501511	5997529	2082022		vor Inbetriebnahme	51137000002	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.125893247746866	9.023121084814834	54:7:33.2	9:1:23.2
